Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622194842412
Timestamp end: 1622196642862

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      617.1  1339.1    68.9   124.5   153.7   348.9   429.3   491.8   558.8   682.0  1071.3  2313.8  5651.7 17446.7 36233.4  69934.6    70008
read      490.9   960.3    68.9   110.0   126.9   282.3   377.3   456.0   540.6   756.6  1106.7  1476.6  3610.1  8152.8 32458.0  42749.8    42943
read      578.5  1193.4    68.9   113.6   132.7   306.1   403.4   492.1   608.2   977.8  1345.3  1734.8  4109.1 15083.8 32263.3  46694.0    46704
read      822.2  2181.5    74.4   177.2   229.8   387.9   484.7   595.4   669.0   768.6  1433.0  1997.7 10819.1 31678.4 40832.5  75918.4    75970
read      586.1  1890.3    68.9   108.9   125.0   282.1   402.3   500.5   591.0   705.4   869.6  1283.3  4770.5 31035.4 38387.4  21918.8    21917
read      802.6  2170.3    68.9   180.3   238.3   394.2   480.9   581.7   655.1   739.6   913.5  1847.5 10715.0 31649.5 38621.0  81878.0    82027
read      752.3  1855.1    68.9   184.8   242.9   397.4   486.9   591.5   670.0   769.2  1284.0  1837.7  8477.0 30754.3 39825.5  81365.0    81583
read      343.4   500.3    68.9   108.8   124.3   267.3   357.9   420.0   468.4   527.7   607.5   744.7  1079.7  4541.0 27770.7  14110.0    14259
read      286.9   224.8    80.4   120.8   142.3   253.7   314.5   352.6   381.6   415.4   457.6   522.7   660.1  2348.4  7461.3   7879.8     7821
read      429.2   913.5    68.9   113.1   130.8   287.9   412.8   507.7   581.9   669.8   779.2   927.8  1974.1 15201.8 31884.6  17682.2    17727
read      509.9   742.4    68.9   118.2   142.3   315.1   404.9   475.4   544.0   682.8  1239.1  1869.7  2698.2  6745.7 30313.2  65557.8    65559
read      543.2  1220.8    68.9   111.3   128.6   291.0   392.6   477.9   570.6   817.1  1154.6  1568.8  4201.2 14349.7 36975.6  41297.4    41133
read      415.3   903.3    68.9   107.6   121.9   264.0   362.9   445.7   523.0   644.8   813.3  1053.2  2516.7 11998.8 37054.7  28784.0    28693
read      539.3  1091.6    68.9   113.8   133.9   305.6   401.6   472.0   543.1   685.7  1199.2  1771.4  3979.4 10720.3 32459.5  52993.8    53141
read      522.0   956.0    63.8   114.1   133.5   302.3   395.7   467.7   546.1   760.6  1285.4  1702.0  3166.3  9244.4 32336.8  54400.6    54512
read      355.8   462.2    68.9   108.6   123.7   265.7   361.3   427.9   481.3   545.5   633.5   779.4  1962.0  4393.1 12708.4  14867.0    14835
read      692.8  1641.0    68.9   250.3   302.4   416.4   488.0   582.7   670.8   741.7   833.7  1417.3  8360.9 30441.4 37923.8  98592.6    98446
read      535.1  1235.8    68.9   106.3   123.0   290.0   390.2   475.6   576.5   827.3  1119.4  1527.9  3889.3 15540.8 37062.2  38173.6    38117
read      772.7  1962.1    63.8   164.1   218.3   371.9   466.9   580.8   660.5   790.4  1487.5  1920.5  8734.2 31367.1 40072.2  78071.2    77994
read      414.0   748.3    68.9   105.8   120.4   265.3   364.1   449.4   530.7   671.7   856.3  1107.1  2573.1  6387.3 31614.9  30155.0    30209
read      610.7  1085.6    68.9   125.1   155.3   360.1   451.6   532.0   631.6   839.2  1497.3  2184.7  3132.2 10939.5 32318.8  68245.2    68315
read      743.0  1857.6    68.9   237.9   285.9   412.3   498.7   605.6   674.8   748.3   880.3  1700.3  8555.1 31106.9 39044.0  91910.2    91940
read      540.1  1046.1    68.9   114.4   134.2   306.0   400.2   476.8   565.5   846.0  1324.2  1675.7  3736.4  9501.1 32419.2  49320.4    49308
read      569.6  1203.0    68.9   113.1   132.3   309.4   404.5   485.3   578.2   889.6  1325.3  1723.4  4399.8 12718.1 32515.2  46812.2    46880
read      712.7  1911.6    68.9   217.5   273.8   400.1   476.1   565.9   642.1   708.3   794.0  1283.1  8612.2 31392.8 37681.5  92662.2    92540
read      558.1  1108.8    68.9   114.7   134.8   310.6   409.9   491.1   578.8   839.6  1323.8  1757.9  3907.1 10881.1 32452.1  49266.2    49396
read      694.7  1834.4    68.9   242.5   289.3   408.4   488.0   569.6   643.6   707.3   788.2   968.1  8500.6 31344.3 38674.6  97942.6    97841
read      439.2   854.8    68.9   107.6   122.3   263.6   360.3   433.8   511.9   673.6   932.0  1248.1  2788.0  6785.7 32129.9  35494.2    35404
read      713.5  1741.7    68.9   161.8   210.5   382.3   469.9   560.3   635.3   732.8   975.5  1880.2  7745.7 30709.4 37389.5  80353.6    80451
read      739.2  1850.3    63.8   208.8   265.0   399.3   489.8   593.3   662.9   745.8   910.7  1758.3  8581.1 30805.6 39338.3  87357.8    87228
read      768.5  1944.0    68.9   152.5   198.4   372.4   455.0   553.8   642.9   763.0  1432.4  2212.3  8479.6 31347.7 39171.1  75352.4    75554
read      558.6  1149.6    68.9   115.3   138.1   320.6   408.8   476.2   545.2   685.1  1327.3  1880.6  3789.1 11713.6 35799.9  57848.0    57964
read      754.4  2054.3    74.4   186.1   240.7   383.4   467.1   557.0   626.4   695.0   828.0  1707.1  9577.8 31370.1 37822.5  83691.6    83546
read      578.9  1300.9    68.9   114.6   135.9   314.1   404.3   477.4   553.6   748.6  1392.8  1846.7  4597.5 14997.6 36952.6  55702.0    55468
read      368.8   569.0    68.9   107.5   121.3   252.3   340.8   407.2   470.7   562.5   754.0   998.6  1670.4  4704.1 30442.5  34193.6    34203
read      484.0   670.3    68.9   107.0   123.2   308.2   392.2   460.1   529.3  1069.4  1326.9  1513.3  1863.3  7459.2 22252.7  37470.2    37629
read      472.5   658.2    68.9   106.2   121.9   304.0   386.0   458.3   535.0  1072.0  1266.6  1436.3  1741.1  5649.4 23454.9  34705.8    34577
read      480.3   852.8    68.9   110.6   128.5   302.9   391.4   452.8   508.8   600.7  1069.0  1625.1  2635.8 10147.2 31873.8  47499.2    47426
read      476.0   990.2    68.9   112.1   130.4   286.6   372.8   434.3   496.7   590.0   895.2  1527.6  2903.4 10515.9 32215.6  59059.4    58845
read      536.5   855.3    68.9   119.9   144.0   318.2   414.0   495.1   577.3   748.1  1331.5  1840.3  2947.2  8113.9 30940.4  66871.2    66993
read      288.9   213.7    74.4   113.3   130.1   247.3   314.4   356.7   391.5   433.6   494.3   596.9   770.8  2338.8  6716.9  11052.0    10977
read      397.6   657.7    63.8   109.8   126.7   273.4   359.3   414.1   460.6   525.1   627.6  1061.1  2688.8  6239.3 29053.5  51517.2    51529
