Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622202045424
Timestamp end: 1622203845933

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      794.8  2045.1    68.9   271.1   306.7   410.0   493.3   634.2   696.3   765.4   870.1  1774.8 10037.3 31271.1 37732.1  95729.0    95865
read      698.3  1820.6    68.9   161.2   208.5   370.6   446.1   538.7   624.0   703.7   851.9  1755.0  8282.3 30781.2 37711.1  74171.6    73949
read      496.7   700.2    63.8   114.7   135.9   304.6   396.7   475.5   560.3   814.1  1308.9  1693.3  2383.8  6673.2 30438.2  60877.0    60987
read      457.0   715.6    68.9   110.3   128.2   279.5   371.3   435.9   505.9   636.2  1068.6  1554.6  2563.8  5528.3 31004.5  54157.0    54175
read      422.9   636.7    63.8   107.8   124.1   270.6   359.6   420.4   483.0   588.8   926.5  1379.5  2439.6  5148.5 29388.2  51213.4    51484
read      351.8   449.4    68.9   104.1   118.2   244.1   329.2   386.8   441.5   528.4   709.4   991.3  1631.4  3977.5 14406.7  39899.6    39771
read      328.9   329.8    63.8   104.7   118.8   243.7   326.8   385.1   439.4   516.0   664.0   861.6  1346.8  2467.0  8339.0  32772.2    32864
read      368.3   533.6    68.9   106.0   121.0   254.1   339.9   394.8   445.7   523.4   682.7  1032.3  2236.5  4893.0 23839.2  42227.2    42033
read      366.9   530.1    63.8   105.5   120.4   249.6   334.7   390.5   443.9   530.6   719.6  1061.4  1974.3  4322.2 28302.1  43752.2    43808
read      405.9   717.9    63.8   106.5   122.0   261.4   347.0   406.0   463.0   549.0   775.0  1189.5  2509.1  6862.6 31189.3  45678.4    45785
read      331.7   333.6    68.9   104.7   119.0   248.4   330.3   385.9   437.0   510.2   640.3   871.2  1381.0  2829.5  6667.1  35609.2    35582
read      351.3   520.6    68.9   105.2   120.1   251.2   333.2   387.5   435.3   505.9   631.7   914.4  1807.3  4796.3 28228.4  38457.2    38504
read      334.5   419.9    68.9   107.1   122.9   261.1   355.5   418.7   470.4   536.7   622.1   741.3   932.8  6191.9 14742.0  15262.6    15320
read      682.7  1138.8    68.9   141.3   180.5   367.3   493.6   637.5   776.7  1414.7  1641.5  2009.2  4005.1 12909.0 32491.9  74201.0    74264
read      362.5   456.3    68.9   105.8   121.0   255.1   340.0   395.2   446.1   523.6   675.5  1040.2  1846.3  4085.7 14129.3  43739.6    43890
read      274.1   374.6    80.4   123.9   142.0   235.1   285.4   315.5   337.1   362.7   395.6   446.1   584.8  5402.4 15376.1   5934.8     5962
read      371.9   459.1    63.8   108.4   124.0   262.1   349.3   409.6   467.4   553.4   752.2  1075.8  1686.8  3976.4 13321.6  38429.0    38365
read      499.9   969.3    68.9   111.9   130.7   292.1   382.2   451.4   522.7   644.3  1123.1  1671.3  3346.7 10591.1 32475.6  55897.2    55971
read      324.1   264.3    68.9   105.1   119.2   249.8   337.0   399.5   454.3   533.3   639.4   802.4  1128.0  1897.2  7026.1  23310.4    23217
read      714.7  1470.8    68.9   199.5   260.4   394.7   492.5   627.7   701.8   794.9  1433.0  1869.7  6611.2 22378.6 36968.1  87831.0    87681
read      656.6  1176.9    68.9   185.1   246.7   393.6   480.6   621.3   707.5   809.5  1449.8  1831.4  4463.6 15151.5 36174.8  91611.0    91728
read      775.6  1968.7    74.4   298.9   321.3   412.3   480.7   640.3   705.6   773.3   855.2  1672.7  8825.7 31263.6 37717.9  96666.2    96668
read      613.1  1028.0    63.8   149.4   193.8   379.2   456.5   567.6   666.1   777.3  1424.0  1825.9  4170.5  9027.0 35039.0  80335.0    80475
read      336.3   449.0    63.8   104.7   118.8   250.2   333.4   392.9   445.7   523.7   658.0   832.6  1277.8  3981.8 14094.7  27216.8    27150
read      446.0   761.6    68.9   108.4   125.5   275.8   367.7   432.0   498.8   609.6   968.9  1434.5  2611.5  6795.1 31307.8  53283.8    53444
read      332.3   346.3    63.8   103.8   117.8   250.0   339.9   405.6   464.7   553.1   663.7   832.6  1184.2  2550.7 10780.9  23701.8    23737
read      642.9  1145.0    68.9   160.7   212.0   381.4   467.6   593.6   680.0   794.2  1436.4  1871.7  4456.8 11995.4 35504.7  87649.2    87776
read      720.7  1313.5    68.9   177.0   237.3   393.1   530.0   662.0   764.8  1242.3  1599.1  1999.4  4705.5 16973.4 36192.8  82318.6    82175
read      635.4  1257.4    68.9   210.3   273.5   402.4   468.8   587.7   673.7   748.8   839.2  1595.6  4979.9 14148.8 36166.4  98463.2    98548
read      331.5   372.5    68.9   104.2   118.3   250.3   331.8   384.1   430.2   498.5   601.0   863.3  1402.2  3825.5 15103.2  37683.2    37704
read      505.8  1036.6    63.8   113.7   134.3   301.6   386.3   452.4   525.7   650.0  1052.1  1608.5  3136.8 12877.7 32293.8  64835.6    64701
read      579.3   905.1    68.9   123.7   150.6   335.2   431.7   541.7   652.4  1041.4  1478.2  1851.1  2870.0  9771.8 31597.7  68765.2    69089
read      731.5  1844.1    74.4   203.5   264.4   387.5   468.1   597.6   666.2   736.8   884.3  1774.2  8716.4 30730.6 37875.3  89816.2    89785
read      309.4   387.5    74.4   105.2   120.1   246.4   326.5   378.5   422.0   480.7   557.3   685.4   986.9  3350.5 15863.3  16753.0    16676
read      563.1   826.7    68.9   127.3   155.9   338.8   433.6   525.8   620.0   815.4  1364.0  1991.1  2973.3  8122.2 30801.9  69754.0    69604
read      756.0  2144.5    68.9   270.9   302.4   394.9   464.2   576.7   647.7   692.6   759.8   878.4 12207.9 31448.5 39679.6  99747.0    99682
read      697.2  1842.2    68.9   266.4   309.1   421.4   491.6   569.4   656.9   729.9   809.4   931.3  8004.8 31352.7 38757.6  97761.6    97693
read      339.8   582.1    68.9   104.6   118.6   248.0   331.4   388.4   435.6   499.2   583.2   736.4  2351.7  5650.5 31031.8  17344.8    17381
read      351.7   514.2    63.8   105.2   119.8   252.3   335.8   389.3   436.3   509.4   635.5   935.2  1791.6  4376.3 25348.1  39969.0    40069
read      290.1   257.5    74.4   115.1   133.8   246.1   313.8   357.9   391.0   429.8   480.8   553.2   718.1  4375.9  8565.5   8905.4     8841
read      453.9   707.0    63.8   111.7   130.2   285.7   376.1   438.2   500.0   592.9   884.0  1503.8  2679.9  6573.2 29991.4  56554.0    56576
read      357.5   666.1    68.9   105.1   119.6   249.6   338.3   402.6   458.8   538.6   640.1   824.7  1379.0  9238.9 31217.0  21596.6    21599
read      438.6   708.4    68.9   108.1   124.5   273.2   362.4   423.2   483.8   583.7   913.8  1447.7  2556.3  7874.8 30177.7  52960.2    53003
read      328.2   321.6    63.8   105.2   119.5   251.8   342.5   407.9   469.0   547.8   640.1   793.0  1057.8  2776.3  7963.0  19752.8    19831
read      630.5  1342.2    63.8   136.5   171.5   358.7   434.9   528.4   619.7   720.0  1269.3  1949.0  4935.9 17538.7 36520.4  80385.8    80340
read      362.1   571.0    63.8   104.4   119.0   252.2   340.3   409.9   476.3   577.8   724.8   929.3  1484.3  6132.9 20006.3  28766.0    28765
read      326.7   283.7    68.9   104.5   119.0   249.1   334.7   396.7   450.9   530.4   654.0   822.6  1183.7  2209.4  8481.4  25693.4    25572
read      352.9   470.8    63.8   104.5   118.6   247.4   333.6   393.8   451.6   540.7   731.0   986.9  1593.0  3570.7 14734.1  36965.2    37071
read      653.5  1129.6    68.9   137.7   174.2   362.9   472.4   592.3   691.2  1005.9  1542.5  2027.8  4303.6 12653.3 32446.4  75815.0    75819
read      392.8   649.3    63.8   105.9   121.1   258.7   344.3   401.3   460.4   544.4   742.1  1129.2  2341.2  7767.7 28171.4  44455.4    44359
read      681.1  1370.7    68.9   224.4   287.9   409.9   487.4   624.1   709.8   789.4   938.3  1757.3  5000.2 23669.2 37086.5  96241.0    95960
read      492.9  1186.3    68.9   111.0   130.5   292.2   373.4   428.6   480.9   562.6   721.5  1490.6  4286.8 14314.7 37094.0  59585.6    59630
read      356.6   551.0    63.8   105.1   119.7   245.2   328.8   381.4   426.9   500.6   622.6   995.1  2271.4  5126.0 29687.8  47915.2    47930
read      546.1  1327.2    63.8   116.3   139.1   307.5   387.2   455.0   524.3   621.8   896.2  1642.7  5034.6 16951.7 36209.0  65651.0    65545
read      677.3  1352.3    68.9   225.3   280.2   407.2   498.1   621.2   699.7   780.6   933.8  1764.0  5039.3 22534.8 36708.2  93819.6    94038
read      407.7   665.7    68.9   107.3   123.6   266.5   353.9   410.7   464.3   546.1   741.2  1269.7  2450.3  5506.4 30834.3  51878.8    51806
read      397.4   666.5    63.8   105.4   120.7   257.5   344.7   401.7   457.9   547.0   780.8  1199.3  2356.6  6147.0 30201.1  48713.2    48712
read      313.8   512.7    68.9   107.5   123.0   251.7   332.7   388.1   431.8   487.1   559.1   662.4   833.4  4476.5 31149.5  13129.8    13115
read      688.0  1154.9    68.9   144.9   187.8   371.0   513.8   637.7   756.2  1382.7  1611.4  2135.9  3703.3 12751.7 32075.6  76358.4    76569
read      360.2   854.9    68.9   105.6   119.6   250.5   339.4   398.9   451.1   521.8   616.1   771.8  1543.4 10949.2 32414.4  19368.0    19372
read      484.4   919.5    63.8   112.4   131.9   296.1   385.0   449.8   514.9   627.0  1058.2  1655.3  2490.2 12422.6 31954.6  59318.0    59331
read      458.8   576.8    68.9   112.9   132.8   291.1   381.3   447.8   514.5   640.1  1109.1  1646.4  2339.7  5075.4 16478.5  62719.6    62597
read      323.6   368.9    63.8   104.7   119.3   245.0   324.7   377.0   424.5   491.6   593.3   841.7  1297.7  2751.7 10174.2  37604.0    37702
read      367.0   516.2    63.8   105.7   120.4   250.0   335.5   392.0   446.9   527.6   688.2  1017.4  2275.5  5180.5 11965.7  41972.2    41975
read      338.5   316.4    63.8   105.0   119.6   251.9   340.3   408.9   470.7   566.4   697.5   872.5  1248.5  1952.6  9128.9  26074.0    26100
read      614.2  1027.0    63.8   140.8   177.6   368.2   453.8   563.0   660.0   787.3  1464.4  1918.0  3989.1  8776.8 32762.1  82537.4    82500
read      434.4   757.0    68.9   108.4   124.9   273.3   362.1   422.0   483.5   580.6   901.6  1415.2  2490.6  6639.2 32101.8  50870.6    50756
read      505.8   748.4    68.9   119.0   141.6   310.5   401.4   474.5   549.6   693.8  1187.2  1785.8  2674.5  7616.8 27741.7  66690.2    66696
read      438.1   702.3    68.9   109.0   126.2   278.7   367.9   429.8   490.0   580.4   907.6  1462.7  2479.0  6210.7 30461.1  53380.2    53364
read      298.3   233.7    74.4   112.9   131.9   251.9   327.7   375.2   411.7   456.6   516.0   601.6   763.3  2522.5  7477.5  10421.0    10413
read      497.2   811.1    68.9   115.8   137.1   305.9   394.0   461.4   532.1   654.5  1107.4  1726.0  2649.8  7346.4 31660.0  65003.6    64876
read      568.3   906.2    63.8   125.7   152.8   333.9   431.4   530.3   629.8   863.9  1399.4  1863.9  3072.4  8641.0 31975.5  69032.0    69079
read      329.5   491.1    68.9   104.4   119.3   252.3   337.1   394.8   445.4   514.4   605.4   751.6  1082.7  4602.1 29259.3  19534.4    19447
read      700.3  1172.6    68.9   165.6   220.5   389.5   524.4   660.8   767.9  1387.7  1630.5  1976.1  4288.0 12858.1 32277.3  81054.8    81182
read      331.7   331.8    63.8   104.4   118.3   248.0   334.8   401.4   462.9   550.3   674.2   853.2  1191.4  2319.4  7941.4  25279.8    25265
read      322.4   483.8    74.4   114.4   134.7   257.4   333.9   381.8   418.1   464.0   522.1   607.8  1083.2  5887.8 27996.8   9798.2     9699
read      407.6   888.5    68.9   107.2   123.1   263.9   346.2   398.2   447.6   523.1   666.4  1135.7  2404.4 11895.3 32038.0  48603.4    48659
read      366.9   397.3    63.8   114.9   135.5   306.5   383.2   429.4   466.4   513.4   578.8   700.8  1969.7  3944.5 10653.1  75122.2    75126
read      389.8   606.8    63.8   123.8   149.8   326.8   400.3   446.4   484.2   534.4   606.2   727.8  1523.1  6840.3 30905.1  96552.0    96559
read      467.3   696.8    68.9   112.3   130.7   292.9   384.1   451.6   524.0   665.7  1105.4  1570.4  2514.1  6201.6 30624.2  55855.8    55885
read      284.0   224.0    68.9   119.0   138.3   246.0   306.9   343.8   373.4   412.3   462.4   535.9   689.3  3028.8  7183.3   9058.4     9039
read      536.0  1028.9    63.8   121.5   145.2   316.7   402.4   472.3   543.3   661.6  1154.7  1811.7  3458.9 12026.8 32029.0  66288.4    66378
read      342.6   433.1    68.9   105.8   120.5   253.2   337.6   390.5   437.5   504.4   608.7   917.6  1539.3  4249.6 11384.0  41193.6    41225
read      468.5   860.9    68.9   111.2   129.2   291.1   384.5   449.6   511.6   625.2  1018.8  1526.5  2500.7  8251.1 31799.1  52528.2    52371
read      379.9   394.1    63.8   109.1   125.4   274.4   360.5   423.2   484.2   574.2   813.7  1121.8  1593.0  3702.8  9494.3  39998.0    39873
read      345.4   368.3    63.8   113.2   132.6   305.5   371.3   411.8   446.7   491.0   544.2   649.7  1314.7  3234.7 11042.3  41131.2    41176
read      344.4   308.1    63.8   115.1   135.8   298.2   371.3   415.9   451.6   497.3   559.6   658.8  1547.8  3087.0  6731.2  85461.4    85357
read      346.4   291.2    63.8   116.2   137.3   302.1   374.9   421.2   457.3   502.6   565.1   665.1  1400.7  3046.3  5950.1  85318.8    85391
read      340.6   295.9    63.8   117.3   138.3   299.1   370.3   413.8   448.4   493.1   554.4   653.2  1126.9  3159.8  7923.3  91877.8    91890
read      336.1   262.7    63.8   112.8   131.7   297.8   370.7   412.6   446.1   487.8   540.0   628.0  1469.3  2130.7  8346.6  57627.6    57558
read      270.6   366.9    74.4   119.5   136.7   250.8   292.4   314.0   329.9   348.5   376.4   436.6   601.5  4936.9 17555.3  10025.4     9972
read      342.6   280.4    59.1   114.3   133.9   297.6   371.5   416.1   450.9   494.3   550.2   645.6  1639.5  2686.2  7388.9  74528.0    74636
read      318.0   300.1    68.9   112.8   131.5   286.1   346.0   385.4   417.2   456.8   505.1   595.1  1034.5  2382.0 11116.4  29707.8    29773
read      343.2   311.7    63.8   113.5   132.6   300.5   373.3   416.4   450.6   493.3   547.9   636.7  1606.2  2505.4  6839.8  63604.6    63494
read      253.1   249.6    74.4   127.0   145.3   235.7   268.3   285.8   297.8   314.7   337.2   378.7   539.4  4159.6  8530.3   7194.8     7201
read      359.5   276.6    68.9   118.9   140.2   318.1   396.7   441.5   475.6   517.0   571.0   672.5  1517.3  2135.0  9257.2  49344.2    49507
read      340.6   277.8    63.8   114.5   134.4   300.8   375.3   417.9   451.0   492.3   545.4   633.4  1534.0  2352.2  7782.8  65546.0    65454
read      340.4   279.4    63.8   115.7   136.2   297.7   368.8   412.6   448.5   494.2   555.7   654.7  1316.3  2928.2  6442.0  88480.2    88537
read      321.3   231.3    63.8   111.9   130.5   292.9   354.9   393.1   425.4   464.6   512.1   594.4  1132.9  1915.3  7259.3  36977.0    36982
read      339.1   258.6    63.8   115.6   136.6   300.8   371.8   415.8   450.8   495.9   556.8   652.7  1009.3  2848.9  6915.4  88726.8    88964
read      337.7   269.9    63.8   118.0   139.8   298.6   370.1   413.6   448.2   491.8   551.4   648.8   938.4  3033.2  7867.6  96214.6    96479
read      337.6   290.0    63.8   114.3   133.5   303.0   371.4   412.1   445.2   486.0   536.6   623.9  1354.6  2106.0  8635.3  47903.8    47883
read      338.1   286.1    63.8   114.4   133.7   301.9   370.4   410.3   443.6   484.9   536.6   626.8  1407.9  2145.2  6439.0  50678.6    50650
read      345.6   320.6    68.9   117.6   138.6   299.1   372.6   418.3   453.4   497.8   559.2   661.6  1358.4  3306.7  9008.9  89296.0    89242
read      259.2   293.2    74.4   128.5   147.0   242.1   274.9   292.4   305.7   320.7   343.6   386.3   524.0  4242.6 11647.9   7405.0     7374
read      266.0   417.4    74.4   126.8   144.6   243.5   280.7   299.3   314.1   332.4   358.0   404.1   576.6  4788.4 20380.6   8455.2     8507
read      360.6   268.2    68.9   118.7   140.2   317.0   395.6   442.2   476.9   519.1   575.0   680.6  1540.7  2172.9  6228.9  50673.0    50676
read      348.0   296.6    63.8   114.2   133.7   303.1   377.7   421.8   456.5   499.4   554.9   655.7  1567.5  2219.7  8007.8  57069.0    57069
read      329.6   275.3    63.8   112.4   131.1   296.7   362.1   401.9   435.6   474.5   525.2   618.6  1272.4  1806.4  8966.3  43497.6    43520
read      341.0   283.4    63.8   113.3   132.8   300.6   373.5   418.0   452.6   493.6   544.9   633.3  1493.7  2203.6  8107.0  56640.6    56720
read      339.0   277.2    63.8   113.7   133.1   295.5   369.1   413.6   448.9   491.8   546.7   634.6  1591.8  2461.4  5938.6  68182.8    68155
read      339.1   284.1    63.8   113.9   132.7   299.0   371.5   414.2   448.2   490.0   542.9   630.1  1537.2  2231.4  5113.5  60492.4    60444
read      339.6   288.0    63.8   113.3   132.2   296.6   369.5   412.2   445.7   486.7   540.2   629.4  1618.3  2421.9  7464.7  63948.8    63997
read      283.1   227.4    63.8   113.8   130.8   264.3   320.5   350.1   371.4   397.6   434.0   502.8   727.0  2153.1  7742.6  17315.4    17315
read      341.6   331.1    63.8   114.1   134.1   296.4   369.1   414.1   449.5   493.1   548.8   642.6  1553.2  2857.1 12490.2  78449.2    78596
read      343.1   292.9    63.8   113.9   134.1   298.9   372.1   416.5   451.5   495.3   555.0   653.4  1530.9  2751.3  7428.8  81540.0    81548
read      338.2   299.2    63.8   118.3   139.8   297.8   366.8   409.8   444.8   488.8   549.0   643.8   968.0  3360.1  6887.8  97234.8    97254
read      334.3   378.9    63.8   112.7   131.5   300.1   366.8   406.7   440.2   480.0   531.0   613.8  1296.6  2601.7 10422.6  46345.6    46135
read      269.9   206.2    68.9   115.8   131.7   257.4   304.5   328.0   344.4   366.4   397.0   457.0   626.7  2393.3  8864.9  13363.0    13379
read      336.4   302.5    63.8   113.6   132.8   301.5   369.8   410.2   443.9   482.8   532.7   620.2  1331.3  2122.5  6883.2  46934.6    46993
read      341.4   293.4    63.8   119.1   141.4   301.2   371.8   415.8   450.9   495.2   555.5   653.6   923.9  3238.3  9125.2  98190.0    98274
read      334.8   276.5    63.8   117.7   139.1   297.6   367.4   409.9   444.0   486.8   545.2   638.3   893.2  2622.0  8361.9  97158.0    97056
read      327.5   271.8    63.8   111.8   130.7   296.0   361.0   399.5   432.3   469.5   518.8   595.8  1261.3  2204.7  6612.1  43415.8    43434
read      323.4   294.4    63.8   112.1   130.3   290.3   351.7   391.1   423.5   462.2   510.1   598.2  1160.7  2410.7 10184.1  36359.0    36406
read      338.8   299.8    63.8   118.1   139.8   298.4   369.5   413.2   447.8   491.8   551.6   648.2   951.5  3208.4  7678.5  99168.8    99121
read      339.0   306.2    63.8   113.0   132.9   296.9   368.6   411.4   445.8   488.9   546.0   640.4  1447.5  2780.6  9216.9  80719.6    80708
read      331.6   339.8    63.8   113.1   132.3   298.1   361.1   399.8   432.1   470.5   520.6   605.3  1245.6  2863.6 12871.2  40466.2    40517
read      314.0   221.2    63.8   112.1   130.3   286.3   345.5   384.0   415.5   453.6   499.9   586.2  1081.5  1584.1  5109.2  34208.8    34168
read      269.7   350.4    68.9   116.9   133.5   253.9   295.3   317.4   333.7   352.8   380.7   435.5   591.1  4963.5 19515.4  11748.6    11754
read      339.5   263.0    63.8   117.1   138.5   300.3   372.3   417.1   451.4   494.9   554.7   652.8   962.6  2670.9  6789.3  93302.0    93304
read      337.6   285.3    63.8   111.8   131.0   298.1   371.1   412.9   445.4   486.3   538.9   625.4  1525.6  2397.3  9790.2  64625.4    64697
read      339.1   302.7    63.8   114.6   135.8   298.7   369.3   412.1   445.1   488.3   547.4   646.5  1114.3  3202.1  9054.7  92735.4    92626
read      339.5   298.7    63.8   114.2   134.0   296.5   369.3   413.1   446.7   489.2   544.7   633.4  1549.0  2667.0  8396.9  75625.2    75618
read      341.4   282.3    63.8   115.6   136.1   298.0   369.9   414.3   448.9   494.2   556.6   656.7  1319.6  2974.4  7167.4  85892.0    85805
read      283.1   216.6    68.9   112.4   129.4   263.7   321.8   353.1   375.0   402.2   436.1   498.3   702.6  2398.9  8455.2  19029.2    18930
read      336.4   314.8    63.8   112.8   131.6   298.2   369.0   411.0   444.3   484.6   535.6   624.4  1392.9  2162.9  8339.2  50312.6    50153
read      261.3   252.5    63.8   118.7   136.6   249.4   288.7   309.4   323.7   341.9   367.6   420.5   576.5  2902.8 10591.9  10347.2    10377
read      339.2   292.1    68.9   116.9   137.2   303.1   370.5   413.6   446.7   485.8   536.6   639.4  1187.7  1846.6 12165.2  33138.2    33112
read      330.4   283.9    68.9   117.6   138.1   297.0   360.4   401.5   433.2   469.4   517.5   609.6  1082.6  2628.6  9171.5  28915.8    28777
read      343.3   305.6    63.8   114.3   134.2   305.6   376.2   419.2   452.3   492.1   542.6   633.9  1375.8  2153.4  8163.3  45703.2    45709
read      342.0   277.1    63.8   113.4   133.1   296.7   371.0   415.5   449.1   490.9   546.6   640.4  1694.6  2647.5  5291.3  74464.2    74458
read      341.3   296.9    63.8   113.6   133.0   296.2   370.1   414.4   448.9   492.6   547.8   638.9  1648.0  2791.9  8392.3  73335.2    73596
read      308.0   253.3    63.8   111.5   128.7   276.0   337.3   376.1   408.2   443.2   487.8   576.8   986.3  2646.7  7695.2  27891.0    28031
read      331.4   242.7    63.8   112.8   131.5   297.1   364.2   403.7   436.1   475.4   525.7   610.2  1362.4  1980.6  5403.2  45981.2    45754
read      343.3   298.6    63.8   114.0   134.1   296.5   369.3   415.4   451.0   495.4   554.1   652.4  1617.3  2966.4  6763.2  80155.0    80138
read      340.1   280.0    63.8   113.5   132.8   298.4   370.6   414.5   448.5   489.9   543.8   634.7  1571.4  2369.5  7142.4  64343.0    64350
read      333.8   275.5    63.8   112.0   130.6   297.7   367.2   408.3   440.1   479.9   530.4   612.7  1426.0  2182.7  7477.6  51890.8    51870
read      340.2   280.3    63.8   113.6   133.6   295.5   367.8   413.3   447.9   492.2   549.3   641.7  1608.9  2988.3  5677.3  81020.6    81106
read      345.0   331.0    63.8   114.2   134.2   297.8   370.5   415.4   449.9   493.6   552.9   649.5  1663.6  3100.3  9454.7  82086.8    82064
read      309.7   214.9    63.8   112.3   130.4   283.4   343.3   382.1   413.7   449.7   494.2   570.4   990.4  1618.5  5740.4  30557.0    30534
read      301.5   233.8    63.8   112.8   130.5   273.4   333.9   371.6   402.5   435.6   477.7   553.1   887.1  2165.1  9362.2  25494.2    25449
read      343.2   318.7    63.8   113.8   133.3   299.8   374.2   417.5   450.7   492.2   545.4   632.4  1632.5  2510.8  7673.3  67455.0    67525
read      300.7   197.6    63.8   112.2   129.6   274.1   333.4   370.2   400.9   435.1   477.7   550.9   924.9  1740.8  6296.1  27033.8    27070
read      327.2   249.2    63.8   110.9   129.6   295.3   359.1   397.3   428.3   465.3   513.6   603.1  1280.3  1886.1  6502.7  41196.2    41133
read      307.3   224.4    63.8   112.6   130.3   278.1   337.6   375.7   407.8   444.4   489.5   575.8   979.8  1650.8  9354.0  27984.4    28009
read      331.6   349.1    63.8   110.4   128.2   288.0   361.4   403.6   435.8   476.0   529.7   614.1  1543.3  2475.3 12520.7  64260.2    64235
read      277.8   264.7    68.9   113.3   130.1   259.8   313.2   341.2   362.4   388.4   422.9   482.2   689.5  2126.5  8689.6  16309.2    16387
read      339.0   270.1    63.8   113.8   133.2   299.2   372.3   415.6   448.4   489.7   542.0   628.7  1518.3  2332.7  6825.3  62363.8    62388
read      323.6   240.2    63.8   111.9   130.0   294.1   356.7   395.6   427.4   465.4   513.7   593.1  1214.6  1841.9  6313.7  40161.2    40199
read      282.0   212.6    68.9   113.3   130.2   264.2   319.5   348.2   369.8   396.3   430.9   497.2   693.9  2516.5  8696.7  16874.8    16884
read      337.7   309.7    63.8   113.1   131.7   296.5   369.5   411.2   442.4   481.9   535.0   625.5  1511.2  2220.2  7712.3  55664.2    55763
read      326.3   232.9    63.8   112.1   130.6   296.0   359.8   399.2   430.8   469.2   519.6   604.4  1236.6  1928.7  6234.0  41797.2    41925
read      330.6   256.7    63.8   115.0   134.1   300.3   366.1   406.0   436.7   476.5   526.8   613.9  1212.9  1903.0  6437.2  42500.2    42341
read      337.8   291.9    63.8   116.7   137.9   299.0   370.1   414.3   449.2   493.5   551.2   644.3   930.2  2846.7  8558.5  93559.4    93577
read      244.9   222.0    74.4   123.7   142.9   231.4   263.7   280.5   292.8   308.4   329.1   369.1   491.8  3048.8 10368.2   7719.2     7657
read      293.1   326.1    68.9   122.3   144.1   268.7   320.1   349.8   372.8   401.8   434.5   496.7   734.2  3468.5 10766.1  14246.6    14232
read      597.0   564.9    68.9   134.8   168.0   440.9   650.5   805.8   915.2  1037.3  1193.1  1457.6  2275.2  4228.3 17285.1  30203.0    30107
read      339.4   273.8    63.8   113.2   132.5   296.2   369.7   412.6   445.2   486.5   541.2   630.3  1655.9  2540.9  6077.2  70857.6    71078
read      343.8   323.1    59.1   112.5   133.6   303.2   375.2   419.1   451.9   494.0   552.1   649.6  1267.8  3302.3  9084.6  85304.0    85372
