Random waveform, random seed
Total number of intervals = 150 (62158, 81772, 67243, 37084, 98934, 76081, 89455, 76784, 22952, 5348, 59225, 88679, 60615, 79450, 87778, 10993, 35768, 22400, 35400, 5390, 16951, 41611, 83538, 97549, 62132, 19572, 95280, 37221, 23880, 8044, 59130, 15567, 46346, 52899, 78627, 21218, 29355, 65513, 25168, 92027, 73686, 14540, 85452, 71130, 91032, 86182, 82554, 88864, 32307, 93711, 65859, 52148, 86481, 67945, 58895, 55186, 46583, 40489, 42797, 69423, 93836, 75931, 37776, 43390, 66238, 49113, 6116, 61118, 79367, 17990, 15022, 7760, 40801, 52421, 30301, 7528, 35745, 7987, 57133, 77166, 79081, 63861, 6367, 89295, 50882, 8221, 87361, 34222, 77196, 7672, 86731, 94632, 68248, 23275, 11104, 98727, 98743, 93323, 12994, 38580, 58446, 7550, 28721, 46490, 93943, 77554, 36669, 63859, 77007, 67421, 81740, 98710, 19258, 48034, 24185, 98968, 69191, 93035, 11619, 95889, 99225, 17125, 19808, 72808, 86811, 14433, 80863, 75342, 11581, 30506, 38210, 25960, 17985, 25650, 28978, 8845, 37380, 40435, 76928, 76026, 18513, 68834, 75728, 38015, 78065, 90302, 69484, 72460, 22639, 53068)
Average QPS expected = 53626
Timestamp start: 1622120921311
Timestamp end: 1622122421678

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      541.3  1362.1    63.8   121.3   151.6   321.9   394.3   448.6   497.8   568.6   670.4  2060.4  4983.5 25368.2 36576.0  87271.8    87361
read      375.6   786.6    59.1    97.5   111.3   251.1   341.3   404.6   463.0   546.2   709.6   951.7  2100.3  8249.7 32180.1  34284.9    34222
read      581.5  1483.9    59.1   119.0   148.3   326.7   403.5   459.4   509.7   588.6   735.5  2133.4  5696.2 29565.7 36831.7  77028.8    77196
read      335.2   959.2    68.9   113.2   135.2   249.1   308.3   346.9   375.3   409.7   453.0   521.6  1615.2 16944.1 32168.3   7692.9     7672
read      609.3  1665.4    63.8   131.2   168.1   346.2   417.6   468.9   522.1   599.3   706.3  1996.9  6420.7 30895.7 37272.6  86661.8    86731
read      639.7  1760.2    59.1   162.6   214.0   376.7   442.7   493.1   548.4   630.2   732.2   940.3  7848.7 31132.4 38735.9  94622.5    94632
read      459.2  1062.6    59.1   105.0   124.2   279.7   359.2   413.0   457.9   522.8   637.8  1592.2  3435.1 12788.2 35161.7  68267.1    68248
read      364.6   744.7    59.1    97.7   111.4   255.0   350.2   420.5   482.3   568.0   683.4   866.7  1433.7  6901.8 31182.3  23267.2    23275
read      343.0   832.3    63.8   104.1   122.6   261.5   335.0   386.6   425.5   470.9   530.7   624.1  1176.9 10996.2 32129.1  11084.5    11104
read      619.8  1641.8    63.8   173.0   222.3   372.7   444.6   500.4   558.0   632.9   723.9   942.6  6260.7 30730.6 36837.1  98501.3    98727
read      623.8  1636.7    63.8   171.8   222.7   372.8   437.9   495.1   560.6   640.1   729.7   937.3  6258.1 30954.1 37714.3  98693.1    98743
read      606.1  1618.1    63.8   145.4   189.2   357.8   424.3   474.9   531.6   613.4   711.7  1042.6  6307.0 30764.8 37558.2  93235.4    93323
read      345.6   834.6    63.8   101.4   118.3   261.1   335.1   387.2   429.7   482.0   554.5   673.9  1325.2 10365.1 31878.4  12990.7    12994
read      364.6   794.9    63.8    97.6   111.6   246.6   332.9   391.6   444.2   518.8   646.5   911.7  2168.0  7601.3 32124.2  38608.6    38580
read      436.6  1056.6    63.8   101.3   117.9   264.5   344.8   397.5   444.0   513.8   655.2  1345.9  2598.6 10885.4 35580.2  58730.0    58446
read      305.7   671.2    74.4   114.0   136.4   243.9   300.8   336.5   363.5   395.6   439.3   506.6  1415.5  6108.2 31219.0   7585.0     7550
read      348.4   661.9    59.1    97.2   111.1   249.3   336.4   396.9   449.4   523.8   649.4   841.5  1419.0  7258.2 31704.9  28643.2    28721
read      406.8  1110.0    59.1    98.0   112.2   247.9   332.5   388.2   436.9   511.2   660.3  1053.1  2427.2 17117.8 35952.8  46409.3    46490
read      625.4  1740.8    59.1   152.0   199.6   366.1   436.8   489.5   541.4   619.6   712.6   933.1  7318.1 31025.3 37432.9  93975.8    93943
read      604.9  1664.4    63.8   119.8   150.0   327.1   400.5   457.4   508.1   587.6   718.3  2232.7  6046.4 31019.0 37572.4  77532.9    77554
read      376.3   754.2    59.1    96.9   110.9   249.1   336.2   397.3   455.0   538.4   705.3   982.4  2288.2  6330.4 32001.0  36590.0    36669
read      474.1  1247.0    63.8   103.3   121.6   275.0   355.8   408.8   456.6   528.2   674.0  1591.8  3270.7 22802.6 36636.9  63906.1    63859
read      549.7  1413.3    59.1   113.6   139.7   314.0   392.2   445.5   495.4   570.6   706.1  2207.6  4473.5 29230.0 36860.0  76938.5    77007
read      506.7  1326.3    63.8   105.7   125.9   287.8   366.3   418.3   464.4   536.0   679.9  2037.2  3928.7 26216.8 36844.3  67367.7    67421
read      593.2  1615.1    59.1   121.1   152.2   328.3   401.7   458.8   509.3   585.6   694.6  2232.3  6110.7 30758.3 37392.4  81741.5    81740
read      599.0  1555.3    63.8   158.7   205.8   367.5   432.7   484.0   542.1   622.4   716.4   923.2  6165.0 30497.9 37277.4  98624.9    98710
read      347.8   743.8    63.8    97.4   111.6   255.1   336.9   390.0   434.3   498.0   588.5   732.5  1572.6  9694.1 31726.2  19281.3    19258
read      364.3   844.4    63.8    97.3   111.3   241.5   323.4   377.1   423.2   490.7   608.4   975.3  2294.1  7170.4 32504.5  48014.7    48034
read      347.6   715.4    59.1    96.9   110.6   252.0   336.2   392.7   437.3   503.9   618.6   791.5  1678.7  6556.7 31832.6  24216.2    24185
read      631.1  1726.5    63.8   173.7   223.4   369.9   434.1   488.7   553.0   631.2   719.5   915.4  6833.0 31277.9 37633.6  99000.5    98968
read      459.3  1205.2    59.1   103.5   121.8   275.8   352.4   402.9   447.0   511.8   624.7  1444.8  3264.6 18115.3 36468.2  69153.5    69191
read      630.9  1737.3    63.8   150.4   197.0   364.6   432.7   486.5   545.3   625.5   724.4  1014.1  6775.0 31195.0 37781.6  93000.5    93035
read      352.5   994.4    63.8   103.4   121.3   254.7   323.4   369.8   407.6   453.3   514.7   622.0  2246.4 14537.4 35998.0  11587.4    11619
read      667.1  1889.6    63.8   180.4   233.9   381.8   446.8   497.1   555.2   638.6   733.6   923.5  8412.5 31515.4 38732.4  95800.2    95889
read      607.5  1672.6    63.8   156.8   206.2   367.0   431.4   480.0   537.3   620.4   713.6   907.9  6378.9 31142.8 37718.8  99323.8    99225
read      347.9   741.0    63.8    98.4   113.2   255.8   340.0   398.0   446.5   508.9   595.8   739.9  1482.5  8852.0 31651.9  17138.6    17125
read      350.8   797.2    63.8    97.9   112.3   255.0   339.0   393.5   437.8   501.9   597.4   753.7  1385.1 10598.2 34445.4  19784.9    19808
read      542.7  1540.1    63.8   110.1   132.8   302.6   376.8   427.9   473.5   546.0   674.7  2265.7  4193.5 30621.2 37453.0  72870.2    72808
read      644.4  1860.2    63.8   135.9   175.7   351.8   420.3   471.3   528.3   612.5   717.8  1978.7  7389.8 31405.7 37897.7  86783.3    86811
read      354.9   904.2    63.8   100.3   116.4   261.4   340.3   393.2   436.8   494.0   570.4   696.9  1650.8 13068.4 35551.4  14427.4    14433
read      618.5  1774.3    59.1   121.2   151.8   332.7   401.8   456.8   510.6   595.0   718.4  2339.5  6383.8 31364.5 37687.3  80807.9    80863
read      553.6  1549.4    59.1   111.5   135.4   307.5   382.5   434.0   483.6   558.1   692.9  2286.3  4367.2 30819.1 37243.9  75463.3    75342
read      322.6   536.8    68.9   104.7   123.5   265.0   338.0   386.7   424.5   470.3   532.0   627.6   895.1  5134.8 30935.1  11574.8    11581
read      360.3   799.8    59.1    97.4   111.7   253.8   341.8   401.2   451.2   520.5   646.0   857.3  1495.4 10697.6 31945.4  30537.4    30506
read      379.7   975.1    59.1    96.7   110.5   248.8   334.5   390.6   440.0   511.3   635.6   901.9  2465.2 10220.5 36019.6  38189.9    38210
read      380.7   734.2    63.8    98.0   112.2   258.3   357.4   430.0   493.2   590.9   732.6   934.8  2203.4  7851.7 31970.1  25970.4    25960
read      337.1   505.5    63.8   101.9   118.4   271.5   355.6   406.2   446.6   499.2   580.4   737.0  1080.5  4743.0 30244.2  18034.9    17985
read      346.5   618.1    59.1   103.5   120.6   282.1   362.3   410.8   447.8   493.2   557.1   704.3  1158.9  7600.4 31164.8  25621.2    25650
read      371.0   605.1    59.1    99.5   113.8   257.9   351.6   423.0   485.6   584.1   747.2   983.5  1603.4  5486.4 31365.9  29020.1    28978
read      315.6   585.4    68.9   112.8   135.7   252.5   311.5   350.1   379.8   418.4   470.8   561.3  1343.8  6334.9 30763.9   8845.2     8845
read      364.0   586.3    59.1   103.6   121.0   290.2   369.9   421.4   461.5   511.3   585.5   805.8  1562.3  5251.3 30184.9  37333.2    37380
read      321.7   278.6    59.1   104.9   124.4   295.7   367.5   411.1   444.1   483.2   531.6   605.8   859.3  1968.3  8390.3  40371.4    40435
read      324.6   243.6    59.1   106.2   126.2   291.8   364.7   410.4   447.1   491.4   546.8   633.6   855.6  2481.6  6197.0  77036.7    76928
