Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622111501697
Timestamp end: 1622113302095

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      713.8  1547.6    74.4   151.9   191.8   385.8   483.4   573.3   663.9   790.5  1421.0  2375.7  6048.5 28548.5 36542.3  71724.9    71651
read      338.3   456.1    68.9   112.3   128.2   282.6   370.8   423.8   461.7   507.5   572.7   689.9   954.7  4134.6 20119.9  22742.8    22741
read      577.4  1335.4    68.9   120.8   142.6   324.7   421.2   486.8   545.1   633.2   824.6  1934.4  4394.4 21345.1 35817.5  56715.8    56654
read      682.4  1355.2    74.4   312.4   345.7   466.2   535.1   613.5   707.2   787.5   876.2  1003.2  8197.8 17170.3 35424.2  99347.6    99570
read      376.7   751.0    68.9   112.3   127.8   284.0   372.2   427.0   466.3   514.8   584.3   722.9  3058.3  7386.1 31989.0  22998.1    23047
read      701.3  1482.8    68.9   145.9   183.2   382.3   475.4   562.4   644.8   763.1  1363.3  2820.9  5664.9 27761.9 36047.4  70019.9    70008
read      437.7  1143.3    68.9   112.8   128.7   279.9   374.4   433.7   480.5   542.6   638.5   968.0  3426.5 19208.5 36598.5  42991.5    42943
read      501.8  1260.3    68.9   115.0   132.5   292.6   389.3   452.9   505.1   581.0   730.5  1282.9  3685.2 25844.2 35771.2  46670.5    46704
read      772.6  1710.6    68.9   182.3   238.8   417.6   504.6   598.0   686.2   786.1   999.7  2454.5  8343.0 30167.9 37496.0  75994.6    75970
read      368.1   605.5    74.4   112.2   127.4   283.0   378.0   436.8   482.4   542.4   642.5   820.0  1356.0  6003.7 31107.6  21815.9    21917
read      813.2  2021.5    74.4   254.1   299.8   429.5   510.6   597.9   674.3   747.2   842.8  1145.5  9152.1 30895.8 37628.4  81967.6    82027
