Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622109352627
Timestamp end: 1622111153000

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      346.6   261.9    63.8   123.3   145.7   313.5   389.5   436.7   473.3   519.3   580.9   674.2   867.8  2078.6  8816.8  91568.2    91728
read      346.8   236.4    68.9   125.5   148.2   313.3   389.8   437.3   474.4   521.1   581.7   675.5   864.7  1919.9  6971.6  96574.7    96668
read      352.1   239.6    63.8   121.8   143.6   318.6   398.5   448.2   486.2   532.7   593.3   685.7   901.2  2236.4  7766.0  80475.5    80475
read      333.4   264.1    68.9   118.7   138.5   313.2   387.1   429.3   460.1   495.2   538.6   604.1   815.6  1500.0  9652.8  27161.2    27150
read      349.7   251.8    68.9   119.1   139.8   323.2   404.8   450.1   483.0   523.5   575.8   655.8   893.8  2183.6  8000.3  53526.8    53444
read      336.2   262.6    68.9   121.1   142.1   316.6   391.4   433.0   462.4   496.5   537.8   600.1   802.7  1926.9  7902.7  23803.1    23737
read      345.9   238.4    68.9   122.3   144.0   314.0   391.1   437.9   474.8   521.5   583.2   677.6   871.0  1806.8  7744.7  87814.3    87776
read      351.7   252.3    63.8   122.6   144.4   318.5   397.6   446.6   484.2   530.8   592.3   685.0   891.5  1869.7  7373.4  82209.5    82175
read      349.7   254.9    68.9   127.5   150.5   315.5   392.1   439.0   476.1   522.7   583.2   675.6   870.4  1901.2  8979.4  98580.0    98548
read      349.2   225.8    63.8   118.9   138.4   329.4   407.3   451.8   485.1   525.1   575.4   651.1   881.7  1753.0  6650.9  37796.6    37704
read      350.6   252.0    63.8   119.1   140.0   320.0   404.4   452.9   488.2   530.3   584.4   669.7   897.5  2100.6  7098.3  64629.1    64701
read      350.3   239.0    63.8   118.9   139.6   318.7   402.0   450.9   486.9   530.2   585.3   672.7   916.2  2171.3  7797.9  69225.7    69089
read      343.8   248.5    68.9   122.4   144.2   311.6   388.7   435.0   471.7   517.4   577.9   669.5   860.2  1847.4  7768.9  89755.4    89785
read      323.6   263.1    68.9   128.7   148.9   311.4   377.9   411.7   434.8   462.1   496.5   547.7   705.0  1966.5  8680.8  16672.6    16676

Total QPS = 50220.5 (90396912 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22328037511 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,49.25%,100.00%
